LocationID,ACCESS2,ARTHRITIS,BINGE,CANCER,CASTHMA,CERVICAL,CHD,CHECKUP,COLON_SCREEN,COPD,COREM,COREW,CSMOKING,DENTAL,DIABETES,KIDNEY,LPA,MAMMOUSE,MHLTH,OBESITY,PHLTH,SLEEP,STROKE,TEETHLOST
5057,18.0,30.2,14.1,6.3,10.7,83.0,8.2,78.1,58.0,9.1,18.7,18.2,25.2,50.6,13.8,3.4,36.1,68.8,17.4,39.3,17.5,37.0,4.2,24.4
5059,14.7,28.2,16.2,6.4,10.0,83.3,7.8,75.8,62.9,8.8,19.3,18.8,24.9,55.3,11.4,3.0,31.5,69.9,16.5,33.7,15.7,35.2,3.6,21.2
5061,17.4,30.0,14.7,6.4,10.6,83.2,8.1,77.4,56.7,9.2,18.7,17.1,25.2,53.4,12.8,3.3,37.3,68.6,17.4,38.8,17.1,38.1,4.0,23.8
5063,14.1,29.5,15.4,6.6,10.0,82.5,7.6,75.5,58.2,8.7,21.3,20.9,24.6,55.1,10.4,2.9,32.1,71.7,16.3,33.7,15.5,34.3,3.5,20.4
5065,14.3,29.5,16.7,6.6,9.8,82.5,7.9,75.3,58.4,9.0,20.2,18.3,24.9,52.7,11.0,2.9,31.7,68.0,16.8,34.7,15.9,35.4,3.5,20.9
5067,16.9,32.0,15.0,6.5,11.0,81.7,8.8,76.9,56.4,10.4,18.6,16.5,28.0,48.2,13.3,3.4,36.9,67.2,18.8,38.6,18.5,38.1,4.3,27.0
5069,15.9,31.3,13.0,6.2,11.2,84.8,7.8,80.8,57.8,8.6,18.0,16.4,24.8,51.5,14.3,3.5,35.2,72.3,16.7,42.6,17.2,40.2,4.5,25.1
5071,17.8,30.0,14.7,6.6,10.2,80.7,8.7,75.7,55.3,9.8,19.5,18.1,25.5,50.7,12.3,3.2,37.0,64.8,17.7,36.1,17.6,36.7,3.9,25.2
5073,16.6,29.6,14.2,6.3,11.1,83.5,8.1,78.4,59.3,9.2,19.1,17.0,25.1,49.3,13.5,3.4,35.7,70.7,17.3,38.9,17.4,39.0,4.3,25.8
5075,14.1,30.4,16.0,6.6,10.2,82.4,8.1,75.6,58.7,9.3,19.1,19.8,26.2,52.5,11.3,3.0,32.5,66.2,17.1,37.3,16.5,36.0,3.6,22.2
5077,20.2,31.3,14.4,6.0,11.1,82.4,9.3,79.0,53.2,10.2,15.6,14.5,28.9,41.0,16.2,3.9,39.6,70.8,18.2,43.5,19.4,41.2,5.3,30.8
5079,18.2,29.1,15.8,6.2,9.9,82.1,8.6,76.9,58.2,9.3,18.4,17.7,26.9,46.9,13.5,3.3,37.2,69.7,16.8,41.8,17.2,39.9,4.3,25.3
5081,14.7,30.0,15.1,6.4,10.5,83.3,7.7,77.2,60.0,8.7,21.5,19.1,24.3,53.2,11.9,3.0,34.0,69.6,16.9,36.3,16.0,38.0,3.8,22.2
5083,14.8,28.9,15.8,6.5,10.2,81.4,8.1,75.3,58.1,9.5,18.8,18.8,25.7,52.4,11.3,3.0,34.2,67.0,17.3,32.9,17.0,37.4,3.7,22.4
5085,12.6,27.9,17.0,6.6,9.7,84.2,6.9,75.9,62.3,7.6,20.4,17.9,22.0,57.1,10.1,2.7,29.8,66.5,15.8,34.1,14.2,34.6,3.1,18.0
5087,16.2,29.9,16.1,6.5,10.4,80.6,8.3,74.8,56.3,9.7,18.5,17.3,25.8,52.1,11.7,3.0,34.4,67.0,17.8,33.4,17.2,36.1,3.8,24.2
5089,13.8,30.5,16.8,6.7,10.2,82.3,8.1,75.2,59.9,9.3,19.9,17.4,26.2,53.3,11.1,3.0,31.4,67.6,17.2,32.7,16.7,34.5,3.6,21.6
5091,14.9,28.6,15.7,6.4,10.5,83.7,7.9,77.5,59.8,8.7,19.9,16.9,25.1,52.1,12.3,3.2,33.1,70.6,16.8,37.2,16.3,37.5,3.9,22.4
5093,17.4,32.7,14.2,6.3,11.6,82.4,8.6,78.7,57.8,10.0,18.3,15.7,27.0,47.4,14.7,3.5,37.6,71.2,18.2,43.1,18.8,40.6,4.5,26.4
5095,18.4,31.4,13.3,6.2,11.7,82.1,8.7,78.5,56.5,10.3,17.2,16.9,28.2,45.8,15.1,3.7,40.0,69.0,18.8,41.7,19.1,39.5,4.8,29.4
5097,15.5,29.3,17.0,6.6,10.4,81.5,8.2,75.1,58.2,9.6,19.8,18.5,26.6,52.3,11.2,3.0,33.8,67.1,17.7,33.9,16.8,35.1,3.7,23.8
5099,16.1,29.9,14.6,6.3,10.7,83.3,8.1,77.9,58.8,9.0,18.4,18.3,25.5,49.4,13.5,3.3,35.5,70.4,17.1,41.9,17.0,38.7,4.2,24.3
5101,13.9,29.8,16.6,6.6,10.1,82.6,7.9,74.9,57.2,9.2,19.7,18.2,25.3,53.6,10.9,2.9,32.1,66.1,16.9,36.3,15.9,36.0,3.5,21.8
5103,16.3,32.1,13.8,6.4,11.3,82.9,8.2,78.9,56.3,9.1,17.0,17.3,25.2,50.6,14.3,3.5,36.0,67.2,17.3,41.1,17.7,39.5,4.4,27.2
5105,14.6,30.9,16.6,6.6,10.3,82.1,8.1,75.4,59.9,9.4,20.9,20.1,25.0,53.9,11.2,3.0,33.4,68.1,17.6,35.5,16.9,36.5,3.7,22.1
5107,18.6,30.5,12.4,6.1,12.1,83.0,8.7,80.3,54.9,9.8,15.6,15.2,27.1,43.3,16.6,4.0,38.4,69.1,18.6,44.6,19.4,40.1,5.3,29.4
5109,15.3,29.8,15.8,6.6,10.2,82.4,8.1,75.8,58.5,9.2,20.0,18.6,25.0,53.2,11.5,3.0,33.3,66.6,17.2,33.7,16.6,35.5,3.7,22.7
5111,15.8,31.7,15.1,6.6,10.7,81.4,8.4,76.0,58.4,10.1,18.8,17.1,27.6,49.8,12.2,3.1,35.5,68.4,18.5,38.4,18.1,36.1,3.9,25.0
5113,15.3,31.2,15.7,6.6,10.4,81.0,8.6,75.8,57.7,9.8,20.0,17.8,25.2,50.5,11.9,3.1,35.0,66.8,17.9,35.2,17.5,36.7,3.8,25.2
5115,14.5,29.2,15.8,6.5,9.7,83.1,7.7,76.7,64.4,8.7,20.5,20.5,23.5,56.7,11.7,2.9,31.1,70.0,16.2,34.9,15.6,33.7,3.4,20.3
5117,14.6,29.7,16.0,6.5,10.4,82.9,7.8,75.8,59.2,9.0,20.4,19.0,24.9,54.0,11.2,3.0,33.6,69.2,16.9,34.8,16.2,36.6,3.7,21.7
5119,13.0,26.3,16.2,6.5,10.3,86.0,6.9,79.1,71.5,7.0,25.2,22.3,18.7,64.6,11.6,2.9,26.9,74.9,14.6,34.8,13.7,40.3,3.5,16.1
5121,15.1,29.8,15.8,6.7,10.4,81.1,8.4,75.3,57.6,9.9,20.3,18.5,27.3,50.1,11.8,3.1,35.2,66.4,18.3,35.9,17.3,35.0,3.8,23.5
5123,19.2,30.6,15.6,6.0,10.8,83.6,8.9,79.6,55.6,9.4,15.9,16.5,27.3,45.7,15.6,3.7,38.4,71.1,17.3,47.1,18.4,41.4,4.8,26.8
5125,11.7,26.5,16.6,6.5,9.2,85.7,6.6,76.1,62.3,6.9,22.6,20.0,20.5,61.5,9.1,2.5,27.5,69.3,14.3,31.7,12.6,33.9,2.9,15.0
5127,17.5,31.3,15.0,6.5,10.7,79.8,9.1,74.5,55.7,10.7,17.8,17.6,28.0,47.3,13.0,3.3,37.2,65.4,18.8,36.1,18.7,36.7,4.1,27.5
5129,15.2,31.1,16.0,6.6,10.5,81.8,8.5,75.1,56.6,10.0,19.7,17.7,27.6,51.1,11.6,3.1,33.6,66.0,18.0,33.4,17.5,36.6,3.8,24.2
5131,16.6,29.5,14.3,6.4,10.2,82.6,7.7,76.2,58.3,8.7,19.9,20.1,23.9,52.9,12.3,3.0,34.1,70.3,16.3,37.7,16.5,35.6,3.6,22.6
5133,21.6,28.9,14.7,6.3,9.9,82.2,8.3,75.9,55.8,9.2,18.6,18.1,24.6,47.1,13.0,3.3,36.9,69.7,16.9,35.3,17.5,37.7,3.9,25.2
5135,15.7,31.4,15.9,6.6,10.7,81.0,8.9,75.4,57.0,10.6,18.9,18.6,28.5,50.7,12.2,3.2,36.2,68.0,18.7,39.4,18.2,37.1,4.0,25.5
5137,15.4,30.8,15.9,6.7,10.6,81.2,8.7,74.9,57.9,10.2,18.7,17.6,27.6,51.8,11.6,3.1,34.2,65.6,18.3,40.4,17.6,36.1,3.9,25.0
5139,15.1,27.6,14.7,6.3,10.4,84.5,7.5,78.4,61.0,8.1,18.5,19.8,22.5,56.3,12.3,3.1,34.9,68.6,16.1,35.8,15.5,38.9,3.9,21.1
5141,14.7,30.1,16.0,6.6,10.2,81.7,8.1,75.0,57.4,9.5,18.7,17.8,25.8,55.1,11.3,3.0,32.4,66.3,17.4,36.6,16.6,37.4,3.6,22.9
5143,14.6,27.1,16.6,6.8,9.6,83.2,7.4,74.9,59.9,7.4,21.7,19.1,21.0,59.8,10.8,2.8,28.8,69.9,14.9,33.6,13.9,33.4,3.2,17.5
5145,13.6,28.9,16.0,6.6,10.2,83.4,7.5,75.4,58.9,8.6,21.1,18.6,24.0,53.8,11.1,2.8,33.0,66.5,16.4,37.8,15.1,36.3,3.4,19.9
5147,16.4,31.0,14.6,6.4,11.0,82.4,8.3,77.5,57.0,9.7,18.8,16.9,26.7,49.0,13.3,3.4,36.3,68.0,18.1,37.2,17.9,37.9,4.3,26.1
5149,18.6,29.6,15.7,6.5,9.8,80.8,8.2,75.4,57.6,9.0,19.7,18.9,25.0,53.3,12.0,3.1,36.4,66.6,16.9,36.2,16.9,34.8,3.7,23.2
6001,11.2,18.4,16.7,5.4,8.3,81.7,4.5,70.6,66.9,4.2,22.5,27.0,11.1,66.2,9.0,2.4,18.5,74.5,10.8,23.2,10.5,33.2,2.5,9.4
6003,12.0,24.5,19.7,6.5,10.9,83.2,6.7,69.5,65.3,7.4,22.2,23.7,18.5,61.5,10.3,3.1,21.8,71.6,15.7,29.4,15.3,34.5,3.5,15.4
6005,11.9,22.5,22.3,6.3,9.5,84.6,5.8,68.4,68.6,6.2,23.4,25.9,15.9,64.4,8.8,2.6,19.7,73.1,13.9,28.9,12.8,33.3,2.9,12.5
6007,12.0,25.8,20.2,6.6,10.1,82.2,6.1,68.0,65.7,6.7,21.1,23.1,16.6,61.5,9.7,2.9,21.9,70.2,14.8,32.9,14.2,35.5,3.2,13.4
6009,10.9,22.8,21.1,6.5,9.9,85.0,5.6,68.1,68.4,6.2,22.9,24.5,15.6,66.3,8.4,2.6,19.1,73.9,14.3,26.4,12.8,32.4,2.9,12.1
6011,21.0,22.0,18.1,5.9,9.7,83.3,6.3,67.5,61.5,6.5,19.6,21.9,15.6,57.8,11.2,3.2,25.9,71.7,14.5,30.8,15.0,33.5,3.3,16.1
6013,11.7,20.1,17.3,5.9,9.0,84.7,4.7,70.1,70.4,4.6,24.1,24.8,11.2,69.7,8.6,2.5,17.9,77.3,11.6,22.8,11.0,33.1,2.5,9.2
6015,15.5,24.0,19.8,6.3,10.5,81.9,6.9,67.9,62.6,7.9,21.3,22.2,19.2,57.0,11.0,3.2,24.8,69.5,16.0,31.7,16.0,35.8,3.7,17.7
6017,9.6,21.7,21.1,6.4,9.2,85.8,5.0,69.1,70.1,5.2,24.8,25.4,13.5,72.2,7.7,2.4,18.0,72.8,12.5,26.2,11.0,30.4,2.6,9.8
6019,19.3,21.5,17.3,5.7,10.2,81.1,6.7,69.7,59.9,6.6,17.8,21.7,15.7,57.3,12.0,3.3,28.4,70.5,14.4,34.0,15.4,38.0,3.5,15.9
6021,18.1,23.3,18.4,6.1,10.1,82.0,6.4,68.1,62.7,7.1,19.8,22.5,17.1,57.1,10.7,3.1,25.1,71.0,15.3,31.0,15.5,34.5,3.4,16.5
6023,10.9,24.5,19.1,6.5,10.5,83.6,6.2,68.3,67.9,7.0,22.0,25.0,17.1,62.0,9.3,3.0,19.9,70.9,15.4,26.9,14.7,32.3,3.3,13.6
6025,25.4,21.4,17.5,5.3,9.3,82.7,6.6,67.5,56.6,6.0,16.9,19.9,15.7,52.6,14.0,3.7,30.4,72.8,14.6,37.0,16.4,33.6,3.5,15.4
6027,12.2,22.2,21.0,6.3,9.9,85.2,5.6,68.9,65.6,6.0,22.8,24.6,15.3,65.8,8.9,2.7,20.2,72.4,13.8,27.5,12.8,32.9,2.9,12.3
6029,21.0,25.1,17.0,5.8,10.2,83.2,6.9,70.2,61.0,7.2,20.4,21.3,16.7,55.1,12.6,3.4,29.4,70.9,14.8,33.9,16.7,34.3,3.6,17.1
6031,20.7,22.8,17.9,5.7,9.7,82.2,6.7,68.1,61.6,6.7,19.7,20.9,16.9,55.6,12.5,3.4,26.3,72.5,15.0,34.6,15.6,36.3,3.6,16.5
6033,14.3,25.1,19.3,6.4,10.5,82.9,6.6,68.3,63.7,7.6,19.3,21.6,18.3,58.9,10.2,3.1,23.2,70.3,16.1,29.8,15.6,35.1,3.5,16.7
6035,15.2,23.7,21.5,6.2,9.7,82.9,6.6,67.6,65.9,7.2,22.4,23.4,18.5,60.5,10.0,2.9,23.6,71.4,14.8,28.9,14.5,34.7,3.4,15.8
6037,16.5,18.9,16.7,5.4,8.4,81.7,5.3,71.0,64.1,5.3,22.6,22.9,12.7,61.3,11.6,2.9,22.3,74.6,12.9,26.6,13.0,36.5,3.0,11.0
6039,21.1,24.3,17.0,5.9,10.1,82.3,6.7,68.3,60.1,7.1,19.9,21.4,16.7,55.1,12.0,3.4,28.1,70.1,15.3,33.1,16.1,33.9,3.6,17.8
6041,8.4,19.5,20.0,6.4,8.6,87.0,4.4,69.6,72.1,4.2,29.0,28.2,9.9,74.2,6.9,2.3,14.6,74.6,10.8,21.0,9.6,28.6,2.2,7.2
6043,11.0,22.8,20.4,6.4,10.0,84.4,5.9,68.7,67.4,6.5,22.6,23.9,16.2,65.7,8.9,2.7,19.5,71.5,14.5,26.3,13.4,33.5,3.0,12.7
6045,13.9,23.7,20.2,6.4,10.3,83.1,6.2,68.2,64.1,6.9,21.2,23.6,16.7,62.0,10.0,3.0,21.4,69.9,14.9,28.4,14.7,33.3,3.2,15.3
6047,22.3,24.5,16.1,5.8,10.0,80.8,6.9,68.7,59.7,7.1,19.5,19.9,16.4,54.1,13.2,3.5,29.8,71.2,15.5,37.0,16.7,35.4,3.7,18.1
6049,13.4,24.7,19.3,6.4,10.7,82.7,6.6,68.4,64.3,7.7,21.1,22.7,18.9,59.3,10.0,3.0,23.4,69.8,16.2,29.9,15.4,34.3,3.5,16.5
6051,12.1,21.3,21.1,6.3,9.1,85.2,5.5,68.7,68.3,5.6,24.1,25.4,13.9,68.6,8.5,2.6,18.6,73.9,12.9,27.4,12.0,32.0,2.7,11.3
6053,20.1,21.6,17.7,5.7,9.2,82.6,6.0,67.5,63.1,6.0,21.5,22.4,13.8,62.0,10.8,3.1,25.1,71.8,13.7,28.4,14.2,32.5,3.2,14.7
6055,13.2,20.6,19.7,6.1,8.8,84.8,5.0,69.2,67.9,5.0,24.2,25.6,12.3,68.1,8.5,2.5,19.1,73.5,12.1,25.3,11.4,30.2,2.6,10.3
6057,8.9,22.3,21.8,6.6,9.4,85.7,5.3,68.9,69.7,5.6,24.4,26.8,13.9,70.9,7.5,2.5,16.4,75.3,13.1,21.9,11.6,30.3,2.6,9.6
6059,13.5,18.8,17.4,5.7,8.1,82.3,5.1,70.6,68.4,4.7,24.3,28.5,10.9,70.8,9.3,2.6,18.7,76.3,11.7,21.6,11.5,34.3,2.6,8.9
6061,9.1,21.6,20.6,6.4,9.1,83.8,4.6,68.0,70.9,4.8,26.5,26.9,11.7,71.7,7.3,2.3,15.6,75.2,11.8,21.6,10.8,31.2,2.4,8.5
6063,9.9,22.7,21.5,6.5,9.9,85.1,5.5,68.7,67.7,6.1,23.5,25.4,15.7,66.7,8.2,2.6,18.4,72.1,14.1,25.6,12.5,32.8,2.8,11.3
6065,17.7,21.3,16.8,5.6,9.2,83.3,5.6,69.1,63.4,5.7,19.9,23.0,13.6,60.8,11.0,2.9,22.7,72.9,13.7,29.0,13.4,38.4,3.1,13.7
6067,12.7,22.3,19.2,5.9,9.9,83.9,5.4,70.2,68.7,5.6,20.4,25.9,14.0,64.5,9.9,2.8,22.4,74.8,13.3,28.2,12.6,35.1,3.0,12.5
6069,18.1,20.6,18.3,5.8,9.0,84.6,5.4,68.3,64.4,5.3,22.2,23.6,13.1,63.6,10.1,2.8,22.7,73.7,12.8,28.3,12.8,32.0,2.8,11.7
6071,17.8,23.9,17.2,5.5,9.5,82.1,6.0,71.8,61.5,5.9,19.0,21.9,15.0,60.2,12.8,3.2,25.8,72.2,13.7,34.9,15.2,37.5,3.2,14.8
6073,13.2,20.7,19.9,5.9,8.6,83.8,5.2,70.9,65.6,4.9,24.0,23.7,13.2,67.9,9.3,2.6,19.5,76.3,12.1,24.4,12.3,32.0,2.7,10.2
6075,9.7,16.6,21.8,5.3,7.7,83.1,4.5,71.0,68.3,3.8,24.0,25.3,11.4,69.2,8.8,2.3,17.7,74.8,10.4,16.8,9.4,33.2,2.3,7.6
6077,17.6,21.2,16.8,5.7,9.3,82.1,6.1,69.6,65.0,6.1,21.0,23.8,14.9,58.5,11.6,3.1,27.0,70.4,13.6,33.4,14.1,36.6,3.3,15.0
6079,11.2,22.3,21.7,6.3,9.3,84.7,5.2,68.0,67.8,5.5,23.3,23.5,13.6,68.0,8.4,2.6,17.7,71.1,13.0,28.4,11.9,30.1,2.7,10.3
6081,10.4,17.9,18.8,5.5,7.7,82.5,4.4,70.0,70.3,3.9,26.1,27.7,10.2,71.0,8.5,2.3,17.1,77.6,10.4,21.3,9.7,30.1,2.2,7.5
6083,15.5,19.3,18.5,6.0,9.2,84.6,5.5,68.8,64.9,5.6,21.7,25.8,13.4,65.2,9.5,2.8,20.5,74.0,13.1,26.8,12.7,30.5,2.9,12.5
6085,11.1,17.7,15.4,5.4,7.5,79.4,4.3,71.0,69.9,3.7,26.6,29.1,9.6,68.9,9.1,2.3,17.8,78.0,9.8,19.0,10.0,31.5,2.2,7.7
6087,12.9,21.6,18.9,6.2,9.2,85.0,5.2,68.5,68.6,5.5,23.7,26.2,12.8,67.3,8.5,2.7,18.4,74.5,12.7,21.7,12.1,30.1,2.7,10.9
6089,11.3,23.3,20.0,6.5,10.3,83.4,5.9,67.9,64.7,6.8,22.6,23.9,17.1,60.1,9.0,2.8,19.4,69.4,15.0,26.6,13.8,33.0,3.1,13.4
6091,11.1,23.4,21.1,6.5,9.9,84.6,5.8,68.4,68.1,6.5,23.6,25.2,16.3,65.0,8.8,2.7,19.8,72.8,14.5,27.6,13.3,33.2,3.0,12.5
6093,11.7,24.1,19.9,6.4,10.4,83.3,6.3,68.5,65.4,7.1,21.9,24.3,17.6,60.6,9.4,2.9,21.5,71.7,15.3,28.4,14.5,33.1,3.3,14.2
6095,12.7,21.6,18.0,5.8,9.6,83.4,5.1,71.7,67.5,5.1,24.3,25.3,13.8,66.0,9.8,2.7,21.5,76.5,12.6,27.1,12.1,35.5,2.9,11.5
6097,12.0,21.0,20.1,6.3,9.2,85.7,5.0,68.5,73.3,5.3,26.5,26.6,12.9,66.9,8.4,2.5,18.9,72.5,12.7,25.3,11.8,30.0,2.6,10.9
6099,17.4,23.2,17.7,5.9,10.0,83.1,6.2,67.8,63.5,6.6,20.6,22.0,15.8,61.8,10.7,3.1,24.5,73.2,14.5,33.1,14.7,33.8,3.3,15.0
6101,16.0,22.9,18.3,5.9,9.6,80.3,6.1,67.9,61.3,6.5,21.7,22.9,16.1,55.5,11.0,3.0,26.1,70.2,14.5,27.8,14.7,35.0,3.2,15.1
6103,15.2,25.2,18.6,6.3,10.5,82.5,6.7,67.7,62.4,7.8,21.3,21.9,18.2,60.0,10.6,3.2,23.9,70.0,16.1,34.3,15.8,33.9,3.5,17.0
6105,11.6,25.0,19.7,6.5,10.7,82.8,6.8,68.5,65.3,7.7,21.2,23.1,19.0,60.2,9.9,3.0,22.3,70.7,16.2,29.6,15.4,34.5,3.5,16.0
6107,23.7,23.0,16.3,5.7,10.1,80.7,7.0,69.0,58.9,7.4,17.5,21.7,17.5,53.5,13.3,3.6,29.6,70.0,15.7,35.4,17.0,35.2,3.8,18.9
6109,11.5,22.2,21.5,6.4,9.8,84.4,5.7,68.3,67.8,6.3,23.6,24.8,15.8,66.0,8.6,2.7,19.8,72.9,14.4,27.0,13.3,33.1,3.0,12.5
6111,14.5,19.8,17.5,5.9,8.9,84.8,5.2,68.9,66.1,5.1,23.1,26.8,12.3,67.7,8.7,2.7,21.5,73.2,12.4,24.0,12.4,32.9,2.7,10.5
6113,13.2,21.7,17.8,6.0,9.2,83.2,5.6,68.9,65.9,5.5,23.1,25.2,13.8,64.1,9.9,2.8,21.3,73.6,12.9,26.6,12.6,31.5,2.9,11.4
6115,14.7,24.0,19.5,6.2,10.1,82.3,6.4,69.2,65.4,6.9,22.1,22.9,17.2,58.9,10.7,3.0,23.5,71.7,15.0,28.3,14.9,35.4,3.4,14.8
8001,20.0,21.8,19.0,6.1,9.6,83.5,5.4,65.7,64.1,5.4,21.1,20.5,18.4,62.9,8.5,2.7,22.0,66.7,12.8,30.2,11.8,33.1,2.9,14.5
8003,21.7,24.5,16.9,6.0,9.9,81.2,6.5,65.8,55.3,6.4,20.3,18.2,19.5,53.4,10.9,3.3,22.7,61.5,13.9,30.5,14.0,33.4,3.4,16.5
8005,13.6,21.3,17.8,6.1,9.5,84.0,4.6,67.9,64.7,4.6,22.5,24.3,15.0,68.4,7.6,2.4,17.4,67.8,11.8,23.2,10.0,30.4,2.5,10.4
8007,13.8,21.8,18.7,6.3,9.3,85.1,5.2,65.0,62.3,5.1,24.9,22.5,15.5,69.3,7.2,2.5,15.4,64.4,11.8,23.2,10.2,29.6,2.6,10.9
8009,16.0,25.7,18.7,6.5,10.6,82.0,6.6,65.1,58.1,7.3,21.1,20.4,21.8,57.1,8.9,3.0,20.3,61.4,14.9,28.4,13.5,32.8,3.4,17.0
8011,22.8,24.3,18.7,5.9,9.2,80.9,7.2,64.1,55.3,7.0,19.0,18.2,22.4,52.1,10.9,3.2,23.7,61.0,13.7,29.3,14.2,35.0,3.6,18.8
8013,10.7,20.9,19.1,6.6,8.7,86.6,4.5,64.1,64.3,4.3,26.4,21.1,12.8,71.9,6.4,2.3,12.4,65.0,10.8,15.7,8.7,26.6,2.3,8.6
8014,10.1,21.5,19.1,6.3,8.6,86.7,4.2,66.8,65.6,3.9,25.8,25.1,12.5,71.6,6.1,2.1,12.4,69.7,10.1,21.4,8.2,28.5,2.1,7.4
8015,13.4,22.4,19.4,6.4,9.3,84.5,5.4,65.0,62.9,5.5,23.3,23.2,17.5,65.7,7.3,2.5,16.0,64.3,12.4,23.4,10.6,29.7,2.7,12.1
8017,15.2,23.4,19.3,6.4,9.7,83.7,5.6,65.0,60.8,6.0,22.8,21.5,19.0,62.6,7.8,2.6,18.3,64.1,13.3,25.8,11.5,31.9,2.9,13.8
8019,10.1,21.5,20.6,6.5,8.9,86.5,4.7,66.3,67.6,4.4,26.8,23.7,14.1,71.8,6.3,2.2,13.7,66.2,10.9,22.2,8.9,29.6,2.3,8.6
8021,23.7,24.5,16.5,5.7,9.6,81.5,6.7,65.4,53.4,6.2,18.1,17.7,19.3,53.1,11.5,3.4,23.8,60.3,14.0,29.4,14.3,33.7,3.4,16.9
8023,28.0,24.8,15.3,5.6,9.9,80.2,7.5,65.0,50.2,6.9,17.0,16.7,20.3,49.8,13.0,3.8,27.4,60.1,14.8,30.6,15.7,34.4,3.8,19.5
8025,24.1,24.8,19.2,5.9,9.2,80.4,7.6,64.1,53.3,7.5,19.3,17.8,23.7,49.4,11.5,3.4,24.3,59.3,14.2,31.7,14.9,35.7,3.9,21.0
8027,12.3,23.4,19.5,6.5,9.6,84.4,5.5,65.3,61.4,5.5,23.3,21.6,17.0,63.2,7.3,2.5,16.1,63.2,12.4,23.6,10.7,30.5,2.7,12.2
8029,17.0,24.9,19.1,6.4,10.1,81.6,6.3,64.7,58.3,6.9,23.7,19.9,21.6,59.2,8.6,2.9,19.7,61.9,14.4,26.0,12.9,32.5,3.2,16.3
8031,15.2,20.0,23.2,6.0,9.0,85.3,5.1,66.1,60.4,4.9,25.0,24.9,15.3,68.1,7.8,2.6,17.7,70.0,11.2,22.7,10.4,30.3,2.7,10.9
8033,13.7,24.4,19.4,6.4,10.0,83.3,6.0,65.4,60.8,6.4,22.5,21.4,20.1,62.5,8.1,2.7,18.0,63.4,13.9,26.8,12.1,32.4,3.0,14.3
8035,8.6,20.9,18.5,6.5,8.6,86.6,4.0,68.3,70.1,3.5,25.7,24.9,10.7,78.9,5.6,2.0,10.0,70.8,9.6,19.2,7.4,26.9,2.0,6.5
8037,14.5,20.7,19.7,6.3,8.6,86.3,4.9,64.9,64.7,4.5,28.0,23.6,13.3,69.2,6.7,2.4,14.5,68.0,10.7,22.1,9.3,26.5,2.4,9.7
8039,10.9,22.8,19.8,6.5,9.3,85.9,4.7,65.7,64.9,4.8,24.4,23.8,15.2,69.7,6.3,2.2,14.4,66.1,11.4,22.1,9.3,29.6,2.4,9.6
8041,13.5,23.9,15.8,6.1,9.1,85.8,5.0,69.9,67.3,5.0,27.6,22.9,15.3,69.3,7.5,2.5,16.3,64.2,11.6,24.5,10.4,31.3,2.6,10.8
8043,16.8,25.1,19.3,6.2,9.7,82.3,6.2,63.8,61.1,6.6,22.0,19.5,21.3,53.9,8.7,2.8,19.9,60.4,13.3,30.7,12.6,34.8,3.2,15.8
8045,16.6,22.6,18.8,6.4,9.2,84.1,5.2,65.4,60.8,5.4,23.3,22.2,16.9,60.8,7.4,2.5,17.6,64.5,12.0,23.7,10.7,31.9,2.6,12.7
8047,10.4,21.2,21.5,6.4,8.8,86.1,4.7,65.6,65.8,4.4,25.6,23.7,14.5,70.2,6.3,2.2,13.4,66.2,10.9,22.2,8.9,28.9,2.3,8.7
8049,12.3,21.8,20.1,6.4,9.3,84.6,5.4,65.1,61.8,5.3,23.4,22.2,17.1,66.4,7.1,2.5,15.8,64.1,12.1,21.1,10.3,31.1,2.6,11.3
8051,10.7,22.4,20.5,6.5,9.1,85.6,5.2,65.5,64.5,5.0,24.9,22.8,15.0,69.6,7.0,2.5,14.1,64.8,11.5,20.8,9.9,29.5,2.6,9.9
8053,11.4,22.5,19.9,6.5,9.5,85.2,5.1,65.9,63.6,5.1,25.2,22.9,16.2,67.9,6.9,2.4,15.3,65.0,12.0,23.5,10.1,29.9,2.5,10.8
8055,18.4,23.2,18.1,6.1,9.4,84.0,5.9,65.3,59.3,5.7,21.2,19.1,17.8,59.2,8.9,2.8,20.2,61.5,12.8,27.0,11.9,32.3,2.9,13.2
8057,15.5,24.1,19.4,6.5,10.0,83.3,5.9,65.0,59.9,6.4,22.4,20.7,19.7,61.7,8.0,2.7,18.7,61.8,13.7,25.2,12.0,32.5,3.0,14.8
8059,11.1,22.2,21.2,6.2,9.2,86.8,4.5,65.2,67.1,4.5,24.3,24.9,14.7,73.0,6.4,2.3,14.1,67.0,10.8,22.1,9.1,29.7,2.3,9.3
8061,13.9,24.9,19.0,6.5,10.2,82.9,5.9,65.0,60.6,6.5,22.2,20.9,20.1,60.6,8.1,2.7,18.7,63.1,14.1,26.4,12.3,32.5,3.0,14.5
8063,16.6,23.6,18.8,6.3,10.0,83.0,5.9,65.0,58.1,6.4,22.1,20.1,19.4,60.7,8.2,2.7,19.4,62.3,13.7,27.5,12.2,33.0,3.0,14.9
8065,18.7,23.5,18.1,6.1,9.6,82.7,6.2,65.0,57.9,6.1,21.7,20.2,18.4,59.8,9.2,3.0,19.7,63.1,13.2,27.6,12.5,31.8,3.1,15.2
